ID,flag
1156181,0
1156254,0
1156297,0
1156511,0
1156528,0
1156739,0
1156891,0
1157050,0
1157150,0
1157204,0
1157245,0
1157302,0
1157362,0
1157701,0
1157971,0
1157979,0
1158335,0
1158570,0
1158671,0
1159074,0
1159299,0
1159451,0
1159945,0
1160191,0
1160199,0
1160251,0
1160803,0
1160863,0
1161099,0
1161405,0
1161513,0
1162200,0
1162233,0
1162686,0
1162866,0
1163063,0
1163172,0
1163260,0
1163510,0
1164444,0
1164621,0
1164997,0
1165109,0
1165201,0
1165269,0
1165321,0
1165654,0
1165681,0
1165949,0
1166245,0
1166423,0
1166469,0
1166674,0
1166776,0
1166807,0
1166830,0
1166853,0
1166890,0
1167224,0
1167342,0
1167350,0
1167805,0
1168144,0
1168210,0
1168241,0
1168436,0
1168605,0
1168667,0
1169040,0
1169206,0
1169352,0
1169475,0
1169533,0
1169910,0
1170083,0
1170724,0
1171208,0
1171310,0
1171392,0
1171605,0
1172162,0
1172190,0
1172228,0
1172339,0
1172855,0
1172933,0
1173029,0
1173099,0
1173125,0
1173153,0
1173280,0
1173376,0
1173774,0
1174181,0
1174386,0
1174426,0
1174703,0
1174738,0
1175021,0
1175076,0
1175090,0
1175159,0
1175180,0
1175231,0
1175236,0
1175449,0
1175577,0
1176257,0
1176520,0
1176593,0
1176754,0
1176760,0
1177427,0
1177636,0
1178504,0
1178508,0
1178535,0
1178727,0
1178869,0
1179006,0
1179085,0
1179095,0
1179171,0
1179245,0
1179324,0
1179535,0
1179920,0
1180098,0
1180281,0
1180498,0
1180975,0
1181965,0
1182157,0
1182188,0
1182217,0
1182384,0
1182670,0
1182799,0
1183009,0
1183170,0
1183441,0
1183708,0
1183944,0
1184079,0
1184738,0
1185878,0
1186015,0
1186902,0
1187068,0
1187201,0
1187261,0
1187438,0
1187540,0
1187615,0
1187676,0
1187986,0
1188066,0
1188839,0
1188866,0
1189052,0
1189446,0
1189469,0
1189562,0
1189851,0
1190188,0
1190337,0
1190758,0
1190762,0
1190979,0
1191056,0
1191114,0
1191337,0
1191358,0
1191401,0
1191937,0
1192287,0
1192292,0
1192364,0
1192431,0
1192439,0
1192590,0
1193403,0
1193844,0
1194328,0
1194400,0
1194469,0
1194677,0
1194770,0
1194982,0
1195288,0
1195301,0
1195334,0
1195807,0
1196205,0
1196870,0
1197196,0
1197237,0
1197316,0
1197876,0
1197969,0
1198137,0
1198182,0
1198605,0
1198660,0
1198684,0
1198833,0
1198907,0
1198998,0
1199214,0
1199774,0
1199954,0
1199999,0
1200958,0
1201008,0
1201109,0
1201219,0
1201325,0
1201430,0
1201729,0
1202244,0
1202405,0
1202493,0
1202496,0
1202642,0
1202654,0
1202733,0
1202734,0
1202819,0
1203308,0
1203362,0
1203556,0
1203738,0
1203929,0
1204291,0
1204352,0
1204375,0
1204959,0
1205017,0
1205053,0
1205151,0
1205269,0
1205296,0
1205374,0
1205613,0
1205863,0
1205976,0
1206110,0
1206572,0
1206586,0
1206736,0
1206986,0
1207139,0
1207149,0
1207281,0
1207375,0
1207395,0
1207797,0
1208236,0
1208645,0
1209108,0
1209185,0
1209314,0
1209327,0
1209973,0
1210045,0
1210211,0
1210274,0
1210426,0
1210440,0
1210471,0
1210825,0
1211231,0
1211248,0
1211825,0
1211905,0
1211962,0
1212454,0
1212983,0
1213133,0
1213296,0
1213306,0
1213323,0
1213711,0
1213735,0
1213762,0
1213775,0
1214111,0
1214164,0
1214334,0
1214413,0
1214735,0
1214774,0
1215145,0
1215404,0
1215450,0
1215724,0
1215819,0
1215848,0
1216009,0
1216049,0
1216404,0
1216453,0
1216746,0
1216936,0
1217183,0
1217373,0
1217746,0
1218068,0
1218508,0
1218570,0
1218677,0
1219018,0
1219092,0
1219674,0
1219741,0
1219903,0
1220057,0
1220283,0
1220405,0
1220632,0
1220694,0
1221483,0
1221723,0
1222011,0
1222255,0
1222438,0
1222499,0
1222560,0
1222632,0
1222634,0
1222636,0
1222790,0
1223036,0
1223115,0
1223157,0
1223752,0
1223872,0
1223902,0
1224200,0
1224957,0
1225093,0
1225307,0
1225387,0
1225436,0
1225536,0
1225654,0
1226012,0
1226169,0
1226321,0
1226497,0
1226856,0
1226948,0
1227061,0
1227229,0
1227278,0
1227319,0
1227511,0
1227531,0
1227753,0
1228354,0
1228388,0
1228851,0
1228901,0
1228980,0
1229133,0
1229337,0
1229701,0
1230099,0
1230135,0
1230199,0
1230311,0
1230470,0
1231333,0
1231335,0
1231392,0
1231459,0
1232125,0
1232137,0
1232142,0
1232375,0
1232857,0
1233233,0
1233340,0
1233610,0
1233643,0
1233802,0
1234234,0
1234312,0
1234419,0
1234781,0
1234828,0
1235385,0
1235676,0
1236214,0
1236256,0
1236303,0
1236701,0
1237344,0
1237699,0
1237768,0
1237937,0
1238305,0
1238720,0
1238771,0
1238821,0
1239541,0
1240008,0
1240016,0
1240332,0
1240375,0
1240601,0
1240680,0
1240943,0
1241034,0
1241057,0
1242064,0
1242482,0
1242604,0
1242707,0
1242761,0
1243005,0
1243090,0
1243091,0
1243200,0
1243204,0
1243288,0
1243365,0
1243590,0
1243740,0
1243972,0
1244069,0
1244266,0
1244477,0
1244540,0
1244662,0
1244853,0
1244967,0
1245169,0
1245318,0
1245555,0
1245611,0
1245737,0
1246098,0
1246645,0
1246654,0
1246840,0
1246884,0
1247192,0
1247270,0
1247350,0
1247563,0
1247601,0
1247665,0
1248084,0
1248467,0
1248529,0
1248542,0
1249108,0
1249289,0
1249382,0
1249505,0
1249520,0
1249605,0
1249657,0
1249778,0
1250369,0
1250381,0
1251002,0
1251202,0
1251483,0
1251963,0
1252024,0
1252037,0
1252041,0
1252400,0
1252421,0
1252807,0
1253227,0
1253591,0
1254648,0
1254980,0
1254986,0
1255230,0
1255233,0
1255720,0
1255818,0
1256159,0
1256408,0
1256757,0
1256873,0
1256877,0
1256953,0
1257018,0
1257031,0
1257035,0
1257145,0
1257201,0
1257248,0
1257950,0
1258110,0
1258622,0
1258759,0
1259162,0
1259232,0
1259244,0
1259529,0
1259658,0
1259816,0
1260336,0
1260584,0
1260597,0
1260628,0
1260638,0
1261098,0
1261831,0
1262110,0
1262126,0
1262523,0
1262852,0
1262907,0
1263036,0
1263177,0
1264232,0
1264380,0
1264457,0
1264768,0
1264958,0
1264979,0
1265068,0
1265372,0
1266332,0
1266513,0
1266691,0
1266927,0
1267016,0
1267026,0
1267189,0
1267241,0
1267580,0
1267857,0
1267950,0
1267971,0
1268372,0
1268492,0
1268586,0
1268589,0
1268818,0
1268955,0
1269031,0
1269272,0
1269681,0
1270427,0
1270553,0
1270577,0
1271080,0
1271266,0
1271324,0
1271618,0
1271955,0
1272131,0
1272178,0
1272280,0
1272553,0
1272764,0
1272788,0
1273070,0
1273365,0
1273442,0
1273466,0
1273518,0
1273534,0
1273711,0
1273751,0
1273999,0
1274122,0
1274758,0
1275171,0
1275353,0
1275371,0
1275561,0
1275791,0
1275839,0
1276109,0
1276133,0
1276177,0
1276611,0
1276947,0
1277545,0
1277988,0
1278421,0
1278431,0
1278575,0
1278630,0
1278705,0
1278866,0
1279057,0
1279625,0
1280132,0
1280497,0
1280597,0
1280966,0
1280991,0
1281095,0
1281260,0
1281308,0
1281399,0
1281445,0
1281526,0
1281609,0
1282016,0
1282129,0
1282642,0
1282726,0
1282788,0
1282813,0
1282832,0
1283489,0
1283643,0
1283927,0
1284337,0
1284505,0
1284528,0
1284803,0
1284900,0
1285200,0
1285292,0
1285448,0
1285521,0
1285586,0
1285594,0
1285848,0
1285929,0
1286034,0
1286372,0
1286443,0
1286688,0
1286728,0
1286730,0
1286921,0
1286927,0
1287232,0
1287585,0
1287694,0
1288163,0
1288171,0
1288262,0
1288297,0
1288298,0
1288373,0
1289020,0
1289246,0
1289275,0
1289336,0
1289391,0
1289607,0
1289614,0
1290049,0
1290079,0
1290296,0
1290545,0
1290687,0
1290750,0
1290835,0
1291344,0
1292658,0
1292705,0
1292795,0
1293047,0
1293210,0
1293429,0
1293903,0
1294064,0
1294239,0
1294368,0
1294873,0
1295278,0
1295411,0
1295561,0
1295715,0
1295805,0
1295994,0
1296301,0
1296459,0
1296576,0
1296789,0
1296839,0
1296914,0
1297209,0
1297511,0
1297627,0
1297695,0
1298231,0
1298297,0
1298371,0
1298571,0
1298595,0
1298750,0
1298790,0
1298855,0
1298940,0
1299320,0
1299358,0
1299455,0
1299523,0
1299675,0
1299697,0
1299729,0
1299788,0
1299978,0
1300353,0
1300464,0
1300600,0
1300734,0
1300909,0
1301142,0
1301290,0
1301318,0
1301330,0
1301573,0
1301748,0
1301956,0
1302184,0
1302198,0
1302571,0
1303731,0
1304159,0
1304242,0
1304400,0
1304581,0
1304613,0
1304995,0
1305429,0
1305720,0
1305819,0
1306100,0
1306521,0
1306586,0
1306858,0
1307238,0
1307809,0
1308282,0
1308476,0
1308488,0
1308656,0
1308831,0
1309064,0
1309216,0
1309539,0
1309843,0
1310451,0
1310506,0
1310585,0
1310680,0
1310869,0
1311083,0
1311164,0
1311228,0
1311307,0
1311514,0
1311580,0
1311643,0
1312140,0
1312190,0
1312205,0
1312251,0
1312285,0
1312607,0
1313559,0
1313780,0
1314135,0
1314624,0
1314689,0
1314952,0
1314974,0
1315217,0
1315672,0
1315980,0
1315995,0
1316269,0
1316303,0
1316600,0
1317321,0
1317469,0
1317475,0
1317643,0
1317893,0
1317924,0
1318096,0
1318254,0
1318853,0
1318868,0
1319130,0
1319197,0
1319288,0
1319426,0
1319484,0
1320014,0
1320370,0
1320504,0
1320845,0
1321090,0
1321252,0
1321475,0
1321552,0
1321676,0
1321703,0
1321911,0
1322105,0
1322290,0
1323127,0
1324278,0
1324437,0
1324486,0
1324976,0
1325216,0
1325275,0
1325286,0
1325292,0
1325384,0
1325722,0
1325791,0
1326104,0
1326321,0
1326468,0
1326549,0
1326732,0
1327078,0
1327346,0
1327440,0
1327832,0
1327949,0
1328051,0
1328127,0
1328174,0
1328316,0
1328557,0
1328591,0
1328648,0
1328671,0
1328867,0
1329024,0
1329037,0
1329893,0
1329898,0
1329917,0
1330067,0
1330250,0
1330266,0
1330542,0
1331017,0
1331067,0
1331129,0
1331679,0
1331944,0
1331959,0
1332180,0
1332214,0
1332494,0
1332534,0
1332755,0
1332775,0
1333325,0
1333379,0
1333828,0
1334095,0
1334481,0
1335014,0
1335370,0
1335424,0
1335465,0
1335815,0
1336076,0
1336102,0
1337011,0
1337798,0
1337808,0
1338004,0
1338047,0
1338183,0
1338388,0
1338686,0
1338816,0
1339135,0
1339556,0
1339597,0
1339730,0
1339868,0
1339889,0
1339893,0
1340206,0
1340680,0
1340889,0
1341223,0
1341707,0
1341956,0
1342373,0
1342510,0
1343323,0
1343648,0
1343736,0
1343886,0
1343987,0
1344634,0
1344677,0
1344788,0
1345185,0
1345412,0
1345418,0
1345530,0
1345629,0
1345732,0
1346087,0
1346271,0
1346648,0
1346654,0
1347285,0
1347413,0
1347765,0
1348324,0
1348798,0
1348799,0
1348923,0
1349053,0
1349454,0
1349486,0
1349889,0
1349960,0
1350188,0
1350385,0
1350441,0
1350613,0
1350654,0
1350864,0
1351132,0
1351368,0
1351405,0
1351491,0
1351512,0
1351818,0
1351901,0
1352394,0
1352537,0
1352889,0
1352937,0
1353087,0
1353128,0
1353423,0
1353721,0
1353757,0
1353878,0
1353885,0
1353922,0
1354250,0
1354318,0
1354976,0
1355197,0
1355397,0
1355442,0
1355526,0
1355535,0
1356419,0
1356508,0
1356558,0
1356612,0
1356710,0
1356742,0
1356905,0
1356913,0
1356961,0
1356999,0
1357075,0
1357250,0
1357290,0
1357407,0
1358199,0
1358379,0
1358591,0
1358709,0
1359077,0
1359354,0
1359520,0
1359891,0
1360437,0
1360860,0
1360887,0
1361043,0
1361443,0
1362103,0
1362173,0
1362244,0
1362266,0
1362477,0
1362606,0
1362692,0
1363028,0
1363314,0
1363779,0
1364430,0
1364703,0
1365121,0
1365366,0
1365543,0
1365578,0
1365810,0
1365867,0
1366040,0
1366342,0
1366347,0
1366579,0
1367266,0
1367568,0
1367569,0
1367873,0
1368013,0
1368345,0
1368494,0
1368923,0
1368959,0
1369244,0
1369591,0
1370338,0
1370556,0
1371225,0
1371714,0
1371726,0
1371920,0
1372031,0
1372295,0
1372330,0
1372669,0
1372726,0
1372947,0
1372995,0
1372998,0
1373359,0
1373623,0
1373773,0
1373775,0
1373950,0
1373958,0
1374060,0
1374236,0
1374276,0
1374298,0
1374476,0
1374590,0
1374618,0
1375136,0
1375172,0
1375427,0
1375640,0
1376340,0
1377353,0
1377381,0
1377786,0
1378067,0
1378307,0
1378630,0
1378650,0
1378679,0
1378716,0
1379045,0
1379423,0
1379597,0
1379826,0
1380316,0
1380746,0
1381011,0
1381110,0
1381649,0
1381926,0
1381930,0
1382219,0
1382424,0
1382650,0
1382861,0
1383239,0
1383287,0
1383306,0
1383843,0
1384098,0
1384247,0
1384857,0
1384927,0
1384951,0
1385282,0
1385302,0
1385418,0
1385504,0
1386089,0
1386568,0
1386901,0
1386952,0
1387078,0
1387139,0
1387199,0
1387366,0
1387699,0
1387976,0
1388040,0
1388078,0
1388191,0
1388633,0
1388695,0
1389229,0
1389353,0
1389413,0
1389473,0
1390083,0
1390519,0
1390621,0
1390775,0
1390944,0
1391046,0
1391360,0
1391579,0
1391878,0
1391949,0
1392483,0
1392680,0
1392959,0
1393101,0
1393163,0
1393232,0
1393267,0
1393681,0
1394003,0
1394446,0
1394594,0
1394626,0
1394709,0
1394833,0
1395476,0
1396706,0
1396824,0
1396926,0
1396973,0
1397161,0
1397167,0
1397244,0
1397679,0
1397777,0
1398032,0
1398283,0
1399528,0
1399558,0
1399611,0
1399732,0
1399772,0
1400247,0
1400365,0
1400719,0
1400945,0
1401037,0
1401062,0
1401190,0
1401555,0
1402015,0
1402143,0
1402498,0
1402712,0
1402810,0
1403213,0
1403693,0
1403870,0
1404111,0
1404195,0
1404232,0
1404286,0
1404511,0
1404867,0
1405244,0
1405656,0
1406224,0
1406327,0
1406483,0
1406535,0
1406588,0
1407105,0
1407604,0
1407820,0
1407913,0
1407919,0
1407934,0
1408181,0
1408358,0
1408446,0
1408717,0
1408932,0
1408941,0
1409403,0
1409578,0
1409630,0
1410140,0
1410433,0
1410781,0
1411042,0
1411570,0
1411817,0
1412180,0
1412329,0
1412342,0
1412729,0
1412763,0
1413132,0
1413780,0
1414014,0
1414145,0
1414690,0
1414706,0
1414841,0
1415028,0
1415230,0
1415817,0
1416064,0
1416412,0
1416461,0
1416518,0
1416813,0
1417454,0
1417841,0
1417933,0
1417948,0
1418306,0
1418627,0
1419019,0
1419138,0
1419385,0
1419519,0
1419550,0
1419660,0
1419792,0
1419926,0
1419988,0
1420002,0
1420191,0
1420606,0
1420869,0
1421016,0
1421025,0
1421202,0
1421212,0
1421616,0
1421714,0
1422056,0
1422124,0
1422364,0
1422374,0
1422437,0
1422505,0
1422680,0
1422814,0
1423020,0
1423037,0
1423140,0
1423549,0
1423682,0
1423807,0
1423906,0
1424060,0
1424528,0
1424701,0
1424706,0
1425054,0
1425147,0
1425379,0
1425538,0
1425552,0
1425759,0
1426103,0
1426376,0
1426433,0
1426585,0
1426802,0
1426843,0
1426907,0
1427354,0
1427635,0
1427726,0
1427827,0
1427889,0
1428183,0
1428274,0
1428537,0
1428670,0
1428990,0
1429003,0
1429037,0
1429121,0
1429256,0
1429389,0
1429724,0
1429778,0
1429915,0
1429961,0
1430045,0
1430327,0
1430527,0
1430686,0
1430846,0
1431086,0
1431563,0
1431720,0
1431753,0
1431905,0
1431912,0
1432003,0
1432731,0
1432871,0
1432877,0
1432916,0
1433151,0
1433461,0
1433598,0
1434532,0
1434538,0
1434729,0
1434926,0
1435269,0
1435577,0
1435766,0
1436383,0
1436731,0
1436765,0
1436904,0
1436965,0
1436967,0
1437071,0
1437205,0
1437496,0
1437597,0
1437673,0
1437790,0
1438391,0
1438649,0
1439356,0
1439415,0
1439781,0
1439924,0
1440058,0
1440090,0
1440645,0
1440661,0
1440898,0
1440930,0
1441058,0
1441234,0
1441841,0
1441859,0
1441875,0
1441911,0
1442013,0
1442454,0
1443061,0
1443084,0
1443256,0
1443889,0
1444197,0
1444381,0
1444393,0
1444465,0
1444699,0
1444817,0
1444870,0
1444992,0
1445140,0
1445325,0
1445576,0
1445620,0
1445624,0
1445663,0
1445921,0
1446142,0
1446326,0
1446579,0
1446590,0
1446651,0
1446666,0
1446760,0
1446984,0
1447131,0
1447398,0
1447435,0
1447566,0
1447768,0
1448159,0
1448224,0
1448286,0
1449147,0
1449191,0
1449261,0
1449380,0
1449443,0
1449457,0
1449565,0
1449670,0
1449704,0
1450125,0
1450143,0
1450490,0
1450913,0
1452113,0
1452436,0
1452442,0
1452499,0
1452669,0
1452782,0
1452882,0
1452900,0
1453328,0
1453462,0
1453660,0
1453766,0
1454580,0
1454760,0
1455647,0
1455654,0
1455808,0
1456014,0
1456344,0
1456581,0
1456878,0
1457150,0
1457236,0
1457257,0
1457701,0
1457909,0
1458346,0
1458655,0
1458690,0
1459076,0
1459526,0
1459616,0
1460233,0
1460559,0
1460666,0
1460733,0
1461020,0
1461144,0
1461353,0
1461555,0
1461689,0
1461854,0
1461875,0
1462390,0
1462769,0
1462801,0
1463067,0
1463089,0
1463878,0
1464015,0
1464019,0
1464068,0
1464589,0
1464630,0
1464882,0
1464997,0
1465135,0
1465350,0
1465801,0
1466238,0
1466277,0
1466435,0
1466444,0
1466539,0
1466542,0
1466573,0
1466598,0
1466870,0
1466885,0
1466892,0
1467204,0
1467313,0
1467365,0
1467705,0
1467970,0
1468445,0
1468456,0
1468638,0
1468804,0
1468857,0
1468972,0
1469100,0
1469241,0
1469475,0
1470035,0
1470042,0
1470212,0
1470415,0
1470505,0
1470706,0
1470799,0
1470902,0
1471013,0
1471054,0
1471263,0
1471359,0
1471429,0
1471767,0
1472214,0
1472474,0
1472868,0
1472952,0
1473741,0
1473900,0
1474997,0
1475223,0
1475292,0
1475376,0
1475640,0
1475658,0
1475995,0
1476119,0
1476131,0
1476280,0
1476618,0
1476719,0
1477104,0
1477958,0
1478879,0
1479367,0
1479968,0
1481162,0
1481365,0
1481744,0
1481750,0
1481960,0
1482274,0
1482525,0
1482909,0
1483179,0
1483383,0
1483790,0
1483894,0
1483901,0
1483952,0
1484039,0
1484070,0
1484192,0
1484255,0
1484284,0
1485025,0
1485442,0
1485506,0
1485719,0
1486015,0
1486455,0
1486512,0
1487425,0
1488160,0
1488392,0
1488412,0
1488859,0
1488996,0
1489225,0
1489330,0
1489749,0
1490034,0
1490288,0
1490741,0
1490892,0
1490901,0
1491167,0
1491178,0
1491244,0
1491359,0
1491377,0
1491757,0
1491850,0
1491859,0
1491918,0
1491990,0
1492124,0
1492232,0
1492321,0
1492836,0
1493001,0
1493141,0
1493811,0
1493835,0
1493948,0
1494214,0
1494575,0
1494716,0
1494727,0
1494889,0
1496471,0
1496546,0
1496563,0
1496597,0
1496614,0
1496767,0
1496880,0
1497096,0
1497155,0
1497585,0
1497731,0
1497804,0
1498612,0
1498913,0
1499352,0
5970001,0
5970002,0
5970003,0
5970004,0
5970005,0
5970006,0
5970007,0
5970008,0
5970009,0
5970010,0
5970011,0
5970012,0
5970013,0
5970014,0
5970016,0
5970017,0
5970018,0
5970019,0
5970020,0
5970021,0
5970022,0
5970023,0
5970024,0
5970025,0
5970026,0
5970027,0
5970028,0
5970029,0
5970030,0
5970032,0
5970033,0
5970034,0
5970035,0
5970036,0
5970037,0
5970038,0
5970039,0
5970040,0
5970041,0
5970042,0
5970043,0
5970044,0
5970045,0
5970046,0
5970047,0
5970048,0
5970049,0
5970050,0
5970051,0
5970052,0
5970053,0
5970054,0
5970055,0
5970056,0
5970057,0
5970058,0
5970059,0
5970060,0
5970061,0
5970062,0
5970063,0
5970064,0
5970065,0
5970066,0
5970067,0
5970068,0
5970069,0
5970070,0
5970071,0
5970072,0
5970073,0
5970074,0
5970075,0
5970076,0
5970077,0
5970078,0
5970079,0
5970080,0
5970081,0
5970082,0
5970083,0
5970084,0
5970085,0
5970086,0
5970087,0
5970088,0
5970089,0
5970090,0
5970091,0
5970092,0
5970093,0
5970094,0
5970095,0
5970096,0
5970097,0
5970098,0
5970099,0
5970100,0
5970101,0
5970102,0
5970103,0
5970104,0
5970105,0
5970106,0
5970107,0
5970108,0
5970109,0
5970110,0
5970111,0
5970112,0
5970113,0
5970114,0
5970115,0
5970116,0
5970117,0
5970118,0
5970119,0
5970120,0
5970121,0
5970122,0
5970123,0
5970124,0
5970125,0
5970126,0
5970127,0
5970128,0
5970129,0
5970130,0
5970131,0
5970132,0
5970133,0
5970134,0
5970135,0
5970136,0
5970137,0
5970138,0
5970139,0
5970140,0
5970141,0
5970142,0
5970143,0
5970144,0
5970145,0
5970146,0
5970147,0
5970148,0
5970149,0
5970150,0
5970151,0
5970152,0
5970153,0
5970154,0
5970155,0
5970156,0
5970157,0
5970158,0
5970160,0
5970161,0
5970162,0
5970164,0
5970165,0
5970166,0
5970167,0
5970168,0
5970169,0
5970170,0
5970171,0
5970172,0
5970173,0
5970174,0
5970175,0
5970176,0
5970177,0
5970178,0
5970179,0
5970180,0
5970181,0
5970182,0
5970183,0
5970184,0
5970185,0
5970186,0
5970187,0
5970188,0
5970189,0
5970190,0
5970191,0
5970192,0
5970193,0
5970194,0
5970195,0
5970196,0
5970197,0
5970198,0
5970199,0
5970200,0
5970201,0
5970202,0
5970203,0
5970204,0
5970205,0
5970206,0
5970207,0
5970208,0
5970209,0
5970210,0
5970211,0
5970212,0
5970213,0
5970214,0
5970215,0
5970216,0
5970217,0
5970218,0
5970219,0
5970220,0
5970221,0
5970222,0
5970223,0
5970224,0
5970225,0
5970226,0
5970227,0
5970228,0
5970229,0
5970230,0
5970231,0
5970232,0
5970233,0
5970234,0
5970235,0
5970236,0
5970237,0
5970238,0
5970239,0
5970240,0
5970241,0
5970242,0
5970243,0
5970244,0
5970245,0
5970246,0
5970247,0
5970248,0
5970249,0
5970250,0
5970251,0
5970252,0
5970253,0
5970254,0
5970255,0
5970256,0
5970257,0
5970258,0
5970259,0
5970260,0
5970261,0
5970262,0
5970263,0
5970264,0
5970265,0
5970266,0
5970267,0
5970268,0
5970269,0
5970270,0
5970271,0
5970272,0
5970273,0
5970274,0
5970275,0
5970276,0
5970277,0
5970278,0
5970279,0
5970280,0
5970281,0
5970282,0
5970283,0
5970284,0
5970285,0
5970286,0
5970287,0
5970288,0
5970289,0
5970290,0
5970291,0
5970292,0
5970293,0
5970294,0
5970295,0
5970296,0
5970297,0
5970298,0
5970299,0
5970300,0
5970301,0
5970302,0
5970303,0
5970304,0
5970306,0
5970307,0
5970308,0
5970309,0
5970310,0
5970311,0
5970312,0
5970313,0
5970314,0
5970315,0
5970316,0
5970317,0
5970318,0
5970319,0
5970320,0
5970321,0
5970322,0
5970323,0
5970324,0
5970325,0
5970326,0
5970327,0
5970328,0
5970329,0
5970330,0
5970331,0
5970332,0
5970333,0
5970334,0
5970335,0
5970336,0
5970337,0
5970338,0
5970339,0
5970340,0
5970341,0
5970343,0
5970344,0
5970345,0
5970346,0
5970347,0
5970348,0
5970349,0
5970350,0
5970351,0
5970352,0
5970353,0
5970354,0
5970355,0
5970356,0
5970357,0
5970358,0
5970359,0
5970360,0
5970361,0
5970362,0
5970363,0
5970364,0
5970365,0
5970366,0
5970367,0
5970368,0
5970369,0
5970370,0
5970371,0
5970372,0
5970373,0
5970374,0
5970375,0
5970376,0
5970377,0
5970378,0
5970379,0
5970380,0
5970381,0
5970382,0
5970383,0
5970384,0
5970385,0
5970386,0
5970387,0
5970388,0
5970389,0
5970390,0
5970391,0
5970392,0
5970393,0
5970394,0
5970395,0
5970396,0
5970397,0
5970398,0
5970399,0
5970400,0
5970401,0
5970402,0
5970403,0
5970404,0
5970405,0
5970406,0
5970407,0
5970408,0
5970409,0
5970410,0
5970411,0
5970412,0
5970413,0
5970414,0
5970415,0
5970416,0
5970417,0
5970418,0
5970419,0
5970420,0
5970421,0
5970422,0
5970423,0
5970424,0
5970425,0
5970426,0
5970427,0
5970428,0
5970429,0
5970430,0
5970431,0
5970432,0
5970433,0
5970434,0
5970435,0
5970436,0
5970437,0
5970438,0
5970439,0
5970440,0
5970441,0
5970442,0
5970443,0
5970444,0
5970445,0
5970446,0
5970447,0
5970448,0
5970449,0
5970450,0
5970451,0
5970452,0
5970453,0
5970454,0
5970455,0
5970456,0
5970457,0
5970458,0
5970459,0
5970460,0
5970461,0
5970462,0
5970463,0
5970464,0
5970465,0
5970466,0
5970467,0
5970468,0
5970469,0
5970470,0
5970471,0
5970472,0
5970473,0
5970474,0
5970475,0
5970476,0
5970477,0
5970478,0
5970479,0
5970480,0
5970481,0
5970482,0
5970483,0
5970484,0
5970485,0
5970486,0
5970487,0
5970488,0
5970489,0
5970490,0
5970491,0
5970492,0
5970493,0
5970494,0
5970496,0
5970497,0
5970498,0
5970499,0
5970500,0
5970501,0
5970502,0
5970503,0
5970504,0
5970505,0
5970506,0
5970507,0
5970508,0
5970509,0
5970510,0
5970511,0
5970512,0
5970513,0
5970514,0
5970515,0
5970516,0
5970517,0
5970518,0
5970519,0
5970520,0
5970521,0
5970522,0
5970523,0
5970524,0
5970525,0
5970526,0
5970527,0
5970528,0
5970529,0
5970530,0
5970531,0
5970532,0
5970533,0
5970534,0
5970535,0
5970536,0
5970537,0
5970538,0
5970539,0
5970540,0
5970541,0
5970542,0
5970543,0
5970544,0
5970545,0
5970546,0
5970547,0
5970548,0
5970549,0
5970550,0
5970551,0
5970552,0
5970553,0
5970554,0
5970555,0
5970556,0
5970557,0
5970558,0
5970559,0
5970560,0
5970561,0
5970562,0
5970563,0
5970564,0
5970565,0
5970566,0
5970567,0
5970568,0
5970569,0
5970570,0
5970571,0
5970572,0
5970573,0
5970574,0
5970575,0
5970576,0
5970577,0
5970578,0
5970579,0
5970580,0
5970581,0
5970582,0
5970583,0
5970584,0
5970585,0
5970586,0
5970587,0
5970588,0
5970589,0
5970590,0
5970591,0
5970592,0
5970593,0
5970594,0
5970595,0
5970596,0
5970597,0
5970598,0
5970599,0
5970600,0
5970601,0
5970602,0
5970603,0
5970604,0
5970605,0
5970606,0
5970607,0
5970608,0
5970609,0
5970610,0
5970611,0
5970612,0
5970613,0
5970614,0
5970615,0
5970616,0
5970617,0
5970618,0
5970619,0
5970620,0
5970621,0
5970622,0
5970623,0
5970624,0
5970625,0
5970626,0
5970627,0
5970628,0
5970629,0
5970630,0
5970631,0
5970632,0
5970633,0
5970634,0
5970635,0
5970636,0
5970637,0
5970638,0
5970639,0
5970640,0
5970641,0
5970642,0
5970643,0
5970644,0
5970645,0
5970646,0
5970647,0
5970648,0
5970649,0
5970650,0
5970651,0
5970652,0
5970653,0
5970654,0
5970655,0
5970656,0
5970657,0
5970658,0
5970659,0
5970660,0
5970661,0
5970662,0
5970663,0
5970664,0
5970665,0
5970666,0
5970667,0
5970668,0
5970669,0
5970670,0
5970671,0
5970672,0
5970673,0
5970674,0
5970675,0
5970676,0
5970677,0
5970678,0
5970679,0
5970680,0
5970681,0
5970682,0
5970683,0
5970684,0
5970685,0
5970686,0
5970687,0
5970688,0
5970689,0
5970690,0
5970691,0
5970692,0
5970693,0
5970694,0
5970695,0
5970696,0
5970697,0
5970698,0
5970699,0
5970700,0
5970701,0
5970702,0
5970703,0
5970704,0
5970705,0
5970706,0
5970707,0
5970708,0
5970709,0
5970710,0
5970711,0
5970712,0
5970713,0
5970714,0
5970715,0
5970716,0
5970717,0
5970718,0
5970719,0
5970720,0
5970721,0
5970722,0
5970723,0
5970724,0
5970725,0
5970726,0
5970727,0
5970728,0
5970729,0
5970730,0
5970731,0
5970732,0
5970733,0
5970734,0
5970735,0
5970736,0
5970737,0
5970738,0
